1422;2645
3877;2647
868;2648
1140;2653
2257;2657
2423;2657
2394;2660
4494;2673
4882;2677
2292;2681
1202;2687
2464;2688
44;2697
1347;2698
1200;2699
4073;2700
5298;2700
2710;2701
4029;2709
4375;2709
4404;2711
4345;2712
3352;2713
4849;2713
1297;2714
4735;2718
4826;2718
2829;2719
2351;2720
4752;2724
5098;2726
833;2728
4727;2731
1146;2732
5022;2732
4503;2733
4964;2734
4179;2742
2971;2743
418;2746
4673;2750
4768;2750
5057;2753
5285;2754
5032;2761
398;2768
5269;2769
4694;2770
5437;2772
384;2773
4654;2773
3442;2774
3924;2774
5489;2775
3456;2776
2283;2779
882;2781
3944;2781
5525;2782
3910;2784
448;2785
2595;2785
4550;2791
4944;2793
5280;2794
1119;2801
3383;2805
5232;2806
4996;2808
3815;2813
2433;2814
3865;2815
5398;2820
2991;2821
2775;2829
5560;2829
5555;2830
443;2831
2286;2836
4154;2836
2357;2839
4730;2840
5093;2840
5452;2843
4760;2846
4036;2850
4782;2851
5100;2858
4703;2865
2483;2867
779;2870
1463;2870
5029;2875
422;2879
4279;2880
3450;2884
4479;2884
4867;2891
4005;2892
5435;2892
4524;2897
1121;2903
1726;2903
4510;2907
3356;2911
1445;2921
33;2923
852;2923
430;2928
3926;2931
890;2935
881;2939
4834;2939
5486;2939
1361;2944
5400;2944
3794;2947
4522;2950
5016;2950
3932;2951
4744;2958
2814;2960
4458;2960
5395;2962
4846;2965
346;2966
4629;2966
4938;2972
3959;2973
4753;2978
4426;2979
2538;2986
1324;2989
5229;2990
4737;2991
2499;2992
4019;2995
2708;3000
2866;3000
5351;3000
772;3003
2584;3003
5338;3011
4376;3013
808;3014
2258;3015
4798;3019
4377;3025
3337;3028
870;3037
410;3038
4000;3038
3000;3039
5551;3040
4617;3043
2950;3044
5102;3046
1375;3052
5101;3052
5563;3056
5192;3064
5138;3066
2762;3067
4924;3068
855;3071
5055;3078
1117;3081
5050;3081
889;3082
3586;3086
4718;3088
4989;3091
3043;3093
2459;3095
3592;3097
1459;3103
4811;3103
4352;3104
435;3106
2407;3108
3686;3109
1175;3114
1444;3114
1423;3119
4060;3122
5316;3124
3605;3125
2749;3126
2430;3128
4191;3133
4866;3139
1526;3140
4129;3142
3555;3143
4822;3143
834;3149
2387;3150
2639;3151
4418;3154
2778;3155
4099;3155
5503;3156
3090;3157
3808;3159
4218;3162
4565;3162
1179;3163
5290;3164
2461;3168
4755;3171
679;3175
2553;3177
2528;3178
4335;3179
4872;3184
3767;3191
4894;3191
1235;3195
3766;3195
379;3199
382;3200
414;3200
2526;3202
5532;3207
4231;3208
5487;3208
5516;3211
2910;3212
1191;3214
3628;3215
753;3216
2419;3216
1242;3217
1291;3217
5020;3220
2754;3221
2682;3222
4325;3223
5299;3226
4700;3228
4711;3228
5010;3228
4394;3232
4863;3237
3437;3238
168;3239
3955;3244
4091;3248
4572;3249
3285;3251
4232;3253
5406;3253
3072;3256
4642;3266
1824;3271
4662;3271
4680;3272
5364;3272
4166;3277
2317;3282
4497;3284
4613;3287
4759;3291
1079;3293
4184;3298
4077;3299
5399;3302
2757;3306
1801;3309
3747;3320
4362;3325
348;3330
3521;3332
5321;3332
5390;3339
2822;3340
4881;3345
2956;3354
688;3356
2940;3364
2678;3366
5530;3367
425;3371
1424;3377
2937;3380
5381;3380
3715;3385
4228;3389
2554;3402
4675;3402
3945;3404
5094;3407
5076;3408
4009;3409
4740;3410
5226;3411
813;3416
1775;3421
2309;3422
4156;3423
4141;3424
4513;3426
2487;3430
4605;3432
874;3434
2460;3448
5345;3450
5429;3450
5315;3455
4818;3456
5397;3458
4374;3462
4465;3465
3560;3467
385;3470
5496;3470
3953;3472
4831;3472
1703;3474
318;3475
1328;3477
2520;3483
5314;3487
2545;3496
2583;3497
5557;3497
2531;3500
4349;3501
5552;3506
2899;3507
3737;3513
3022;3516
4635;3517
3614;3523
3324;3525
5082;3531
4827;3532
1440;3534
427;3537
5553;3538
4624;3544
3269;3545
2453;3546
4332;3547
2765;3548
1321;3556
5160;3556
5004;3559
1320;3569
4595;3569
3089;3570
1271;3571
2865;3572
5499;3578
2349;3580
1197;3584
707;3586
3274;3588
5179;3588
1412;3591
3840;3595
4261;3601
2943;3602
5300;3602
2870;3603
2270;3605
1204;3606
3711;3606
692;3607
1436;3607
5039;3607
5235;3609
4830;3611
2404;3614
3282;3616
1433;3619
1919;3619
391;3623
3839;3623
5374;3628
332;3631
1452;3631
2495;3635
4508;3635
4509;3637
4766;3646
1192;3648
1401;3650
2472;3651
2819;3651
3757;3651
5258;3656
2863;3658
823;3662
5373;3662
2050;3663
2412;3665
417;3668
3041;3669
5404;3678
5493;3679
4712;3684
2462;3685
3585;3686
3969;3694
4877;3698
3698;3706
1286;3708
1788;3715
381;3727
4537;3727
4899;3731
1170;3732
2721;3733
2054;3735
864;3737
4608;3738
4825;3738
2361;3739
3433;3742
5427;3742
4890;3743
1097;3745
4690;3745
2634;3749
5478;3749
2933;3753
2568;3755
5257;3755
4208;3760
5313;3761
2945;3763
4043;3767
2953;3770
393;3772
2485;3779
2268;3783
4557;3784
4357;3794
4239;3795
5425;3801
1380;3802
2916;3806
4194;3806
329;3809
850;3809
4945;3810
5360;3812
3600;3813
373;3814
5528;3821
361;3824
703;3824
4726;3824
3742;3827
2365;3830
3967;3831
1820;3837
4916;3840
19;3843
437;3848
5565;3848
1317;3850
2988;3851
2962;3860
2722;3861
2944;3861
4941;3861
3939;3871
4603;3873
5336;3875
3505;3876
1391;3877
760;3880
5014;3881
4907;3885
2728;3891
3994;3891
4852;3892
4098;3896
1432;3898
4929;3898
4442;3899
1184;3900
5372;3900
4431;3901
3735;3902
375;3906
3308;3906
2925;3909
5413;3923
816;3931
4501;3931
2523;3932
1816;3933
3519;3937
715;3938
2409;3939
1143;3945
686;3953
2355;3961
1821;3964
1407;3975
3961;3975
2815;3977
5513;3979
4018;3980
4854;3981
2344;3984
2927;3985
1351;3988
4805;3988
1091;3989
1374;3989
3948;3991
2053;3993
2248;3995
4094;3996
4584;4002
1762;4003
1769;4008
4139;4009
3348;4013
5255;4013
2555;4014
1120;4015
5149;4015
1934;4025
2709;4030
4601;4032
5514;4032
4138;4034
4202;4043
691;4044
727;4044
3506;4045
843;4046
1980;4047
4309;4051
2403;4052
4242;4052
1151;4053
4809;4054
3020;4056
4193;4057
2882;4061
2671;4062
3853;4063
1261;4067
3729;4067
5265;4069
5295;4069
351;4070
1949;4072
3409;4072
4499;4072
2913;4074
3280;4078
2706;4079
821;4084
783;4086
3085;4090
3593;4098
5412;4098
1155;4102
5291;4102
2963;4104
5544;4105
3671;4112
3054;4117
1693;4119
3046;4120
5475;4120
4220;4121
3296;4122
812;4124
718;4127
3642;4135
3719;4136
2831;4141
3822;4141
1435;4153
48;4160
5218;4163
4393;4164
344;4165
3621;4166
1425;4170
3294;4172
1196;4173
3511;4180
4897;4185
1193;4194
3368;4195
3277;4201
2504;4202
1296;4206
3278;4211
3644;4217
2987;4222
3362;4222
4392;4224
1658;4226
4474;4227
2602;4229
4001;4229
1167;4231
1239;4232
5066;4232
3119;4236
4643;4238
4851;4239
4892;4246
4779;4252
4859;4254
2338;4255
2828;4261
1394;4265
3071;4265
5344;4266
4328;4268
2325;4270
4679;4273
5097;4274
1205;4281
4185;4281
4125;4283
2985;4291
3026;4292
3527;4294
3648;4294
1169;4298
752;4300
4150;4304
2853;4305
838;4306
4921;4309
875;4311
5463;4321
3725;4327
4482;4327
819;4331
548;4334
2932;4334
395;4348
742;4352
2915;4354
2665;4359
2556;4360
1392;4366
4427;4367
5096;4368
4791;4378
4745;4380
5443;4380
888;4382
2654;4382
2911;4385
1834;4387
419;4389
826;4392
4802;4393
2614;4395
3778;4405
1349;4406
5320;4407
1426;4408
4597;4411
5441;4412
409;4414
2714;4415
1964;4417
2644;4418
4199;4420
4396;4423
4067;4426
4003;4430
2550;4434
2465;4436
2497;4436
2832;4436
335;4439
2787;4440
771;4443
4205;4444
2405;4445
396;4450
3873;4452
851;4454
1195;4457
2823;4457
2537;4460
4275;4460
748;4461
3651;4462
4034;4466
378;4470
4061;4472
2659;4474
737;4475
4055;4475
2978;4476
891;4479
4100;4488
342;4499
839;4499
4207;4500
4589;4507
697;4509
4933;4514
2896;4521
769;4522
3627;4525
4533;4525
5558;4526
800;4527
1219;4527
1360;4528
4459;4530
5092;4530
2371;4533
1543;4537
3751;4537
5472;4538
4845;4539
626;4540
5477;4540
1203;4541
2547;4542
791;4546
3361;4547
1418;4550
879;4557
2252;4557
1402;4562
2994;4563
1403;4571
759;4573
2375;4575
3557;4577
5359;4579
867;4581
2435;4581
4026;4583
3784;4584
4535;4584
4381;4585
5071;4585
412;4586
3408;4591
5491;4592
4226;4595
5289;4600
1421;4602
3581;4608
2314;4609
2377;4616
857;4619
4512;4619
4994;4625
4857;4627
5090;4628
4530;4630
1429;4631
1344;4640
2271;4643
2900;4648
846;4650
4017;4651
2527;4656
781;4658
4671;4659
1159;4665
2779;4671
333;4673
4126;4676
4772;4680
576;4682
5439;4684
1081;4685
359;4686
4323;4686
731;4688
4803;4690
4415;4692
2914;4693
4716;4693
4105;4695
1210;4696
4952;4698
640;4700
5414;4701
5207;4711
4801;4712
682;4713
3717;4719
4705;4720
420;4723
2758;4727
2517;4728
5520;4728
4734;4732
4022;4734
2339;4737
2301;4738
3622;4739
2657;4757
2960;4758
5169;4758
4855;4760
1150;4768
2652;4774
4757;4780
956;4784
3750;4786
1305;4787
778;4790
2315;4792
4538;4792
4692;4793
2809;4794
2646;4795
4351;4801
4670;4802
1680;4803
730;4811
1168;4813
5044;4816
5294;4823
3559;4824
2878;4826
4143;4827
3890;4828
3626;4831
1224;4832
5519;4832
2297;4833
3031;4836
5266;4837
3460;4841
3463;4842
2935;4843
2929;4847
4102;4850
3086;4852
860;4856
3809;4856
4229;4862
429;4864
1365;4867
1781;4869
350;4870
2425;4873
3504;4873
424;4876
3565;4882
4025;4883
404;4885
770;4885
5534;4886
3044;4890
4878;4890
2155;4896
436;4898
1301;4898
4190;4899
4861;4899
319;4901
2306;4905
4600;4907
725;4908
805;4911
2661;4911
3459;4911
3350;4913
4243;4916
1107;4918
672;4921
2683;4923
4999;4924
3440;4926
4922;4926
4084;4929
887;4930
1135;4935
1275;4937
1387;4937
1299;4938
2732;4939
2742;4939
745;4943
2414;4944
2733;4948
4083;4948
2970;4949
3629;4950
45;4962
3609;4966
4797;4967
4871;4967
2489;4969
4106;4969
4008;4975
4607;4981
736;4982
2685;4994
3531;4994
2577;4999
2565;5005
1372;5011
1546;5013
4145;5014
4449;5019
5074;5019
2496;5025
2474;5026
642;5028
3379;5028
814;5029
2835;5029
4050;5030
1264;5033
4958;5033
2833;5034
4195;5035
856;5044
2481;5044
3077;5045
2444;5047
1716;5061
3;5067
2471;5072
960;5073
4669;5083
2552;5084
4841;5087
2321;5088
711;5093
1414;5098
3063;5099
721;5102
2660;5104
5031;5114
3290;5115
2886;5117
2695;5119
336;5120
5171;5120
669;5123
4663;5132
5383;5132
1713;5133
366;5136
2502;5139
5288;5147
4276;5149
2986;5151
1448;5152
5012;5153
1190;5158
2996;5160
2469;5161
4481;5163
5440;5184
1687;5185
2792;5196
4281;5196
4414;5196
2650;5203
2922;5203
1313;5209
784;5219
5036;5220
362;5222
2498;5227
1133;5228
2548;5232
4641;5237
1272;5248
4153;5252
847;5254
5542;5263
5221;5267
2540;5268
3381;5268
3096;5270
785;5272
1837;5273
4010;5279
2542;5287
1770;5290
314;5303
3094;5303
2293;5305
1171;5307
5183;5309
1279;5311
2304;5311
1869;5312
1707;5315
2864;5315
3284;5320
2628;5321
4676;5325
747;5330
383;5332
2887;5332
4078;5332
5009;5336
3957;5338
4580;5338
242;5339
2580;5340
5278;5344
751;5345
3482;5346
2772;5348
789;5352
1941;5352
2989;5356
863;5361
3756;5364
3016;5365
3384;5365
308;5370
3710;5370
3728;5371
3773;5372
4039;5379
3634;5381
2511;5383
738;5390
1464;5395
4196;5395
4355;5396
2331;5397
1315;5409
2952;5411
4844;5411
5353;5418
4250;5422
4677;5422
2938;5426
2477;5431
2691;5431
2608;5447
4783;5447
5559;5447
438;5452
4283;5452
2641;5453
432;5457
5302;5459
2376;5464
2411;5465
4883;5465
3317;5467
3147;5468
575;5469
675;5469
5408;5471
3039;5476
723;5477
756;5477
4322;5477
5051;5484
774;5488
2726;5489
5105;5489
776;5491
2894;5493
1106;5501
2840;5504
694;5512
345;5514
1865;5515
2574;5516
4714;5518
4308;5525
1248;5527
1238;5529
4259;5532
5056;5532
4258;5535
338;5540
407;5546
1092;5552
3510;5557
4045;5557
2437;5558
2382;5559
4023;5561
2187;5562
3860;5562
4123;5562
4315;5570
4817;5573
296;5577
3788;5577
4273;5578
2354;5584
4311;5584
2373;5585
5526;5585
4116;5593
2999;5598
1226;5600
2901;5609
5070;5612
1772;5617
4132;5617
1244;5622
710;5628
5033;5635
3599;5638
3768;5638
1960;5641
480;5643
3213;5646
4552;5646
5293;5646
5416;5650
777;5653
5013;5654
1957;5656
334;5669
699;5670
2954;5672
4462;5683
610;5686
4336;5687
1177;5689
3301;5689
352;5690
651;5692
2420;5695
473;5696
1112;5697
700;5700
320;5705
2048;5706
2667;5706
1283;5710
4611;5710
5213;5716
767;5718
4096;5719
5228;5726
302;5730
3084;5733
1220;5739
2662;5739
1501;5744
2807;5744
1352;5745
4266;5745
1690;5751
5161;5751
4168;5755
2049;5777
4270;5778
4918;5780
5068;5781
709;5786
3021;5786
4909;5790
3328;5794
3355;5795
3914;5797
372;5801
853;5801
3446;5805
1364;5806
3465;5806
2302;5808
5361;5815
680;5819
4254;5819
1776;5831
4625;5840
5328;5843
4149;5846
1411;5853
324;5856
3882;5856
2543;5858
5252;5858
2859;5862
4526;5864
656;5868
4954;5868
4505;5873
1329;5877
1673;5882
4615;5885
1214;5889
1371;5892
2784;5895
845;5903
4014;5906
720;5910
1130;5916
3580;5918
2888;5924
4762;5924
3806;5926
1767;5929
599;5936
2266;5938
1141;5941
4622;5941
5569;5941
21;5942
4032;5942
4170;5942
2256;5949
2750;5960
3868;5968
2976;5975
2632;5978
712;5987
4013;5987
2468;5992
3288;5993
5449;6001
4704;6005
1116;6009
3370;6017
5134;6025
3430;6026
2804;6031
1628;6034
3780;6036
4157;6036
1430;6037
1447;6037
2493;6039
3590;6039
4568;6046
5084;6046
1293;6048
4812;6054
3643;6057
1113;6064
2630;6074
5422;6076
1292;6077
858;6084
1231;6085
279;6088
3375;6088
4435;6091
1278;6092
3692;6093
1267;6095
2789;6098
482;6102
2239;6105
859;6106
4682;6106
4070;6110
4361;6112
1747;6115
4260;6115
5182;6115
3321;6127
3682;6127
1223;6128
4660;6135
1400;6139
3273;6142
4626;6145
5127;6158
3713;6166
1218;6167
726;6180
2326;6182
2557;6184
4842;6193
4173;6194
3407;6197
4525;6199
2413;6206
695;6214
300;6217
5337;6220
1207;6221
3403;6223
3040;6226
3276;6231
1887;6232
1987;6232
4175;6232
4638;6232
400;6234
4939;6235
2167;6241
2774;6243
5244;6246
5124;6247
2689;6249
355;6250
842;6254
844;6256
3036;6258
2335;6259
533;6261
5538;6265
3487;6269
5431;6275
4424;6284
3956;6290
274;6294
3793;6298
30;6307
2959;6309
912;6318
42;6319
4598;6321
4178;6323
3055;6336
3950;6343
4030;6345
3859;6346
2597;6352
1312;6360
3052;6369
1969;6371
3857;6371
3302;6373
3847;6375
866;6379
4972;6382
4674;6383
2837;6386
4344;6386
4052;6387
1428;6394
1373;6399
3922;6405
2917;6406
2990;6409
854;6417
3457;6419
820;6420
3012;6421
4555;6423
2463;6425
2016;6433
841;6434
701;6443
2324;6444
2724;6446
5568;6451
1038;6455
792;6456
3075;6460
848;6466
2785;6466
4835;6469
1217;6476
1281;6479
3770;6481
3888;6488
52;6490
2838;6491
2680;6494
423;6498
1318;6506
1798;6509
2958;6512
2011;6515
4069;6516
1386;6518
2104;6518
4886;6519
1409;6526
5407;6527
3669;6536
4317;6544
728;6545
4634;6545
807;6548
5175;6555
2569;6558
1021;6565
2697;6565
3652;6569
4777;6569
4869;6570
1096;6572
1410;6579
3673;6579
5037;6586
3538;6587
326;6590
1181;6591
5535;6593
796;6603
1187;6605
2791;6606
4868;6609
4910;6612
4639;6616
4409;6621
2139;6623
2575;6623
2431;6624
3630;6624
452;6631
1734;6634
4041;6635
4319;6646
4770;6651
4122;6655
1303;6662
2500;6664
2589;6667
1803;6678
3473;6685
1357;6689
1362;6690
865;6696
3001;6697
4758;6697
5524;6701
4271;6708
4651;6712
1295;6715
1659;6717
2690;6735
3739;6736
4814;6736
2827;6738
4848;6747
1311;6748
4959;6750
4969;6755
2551;6764
4719;6766
4212;6772
677;6779
4324;6783
2009;6784
3121;6793
782;6795
266;6796
1596;6796
5333;6796
3060;6797
880;6801
4756;6807
2424;6811
2466;6814
41;6822
801;6825
2392;6826
3550;6828
390;6830
5200;6830
4713;6832
3807;6843
696;6848
1144;6851
1967;6852
2330;6852
643;6856
2679;6856
2379;6860
5150;6861
5256;6861
2441;6867
811;6879
4310;6879
4366;6889
69;6893
4800;6894
5494;6895
5550;6895
315;6905
1132;6907
3293;6911
5002;6911
4027;6926
741;6940
1415;6942
2492;6946
3003;6948
199;6949
2993;6949
4610;6951
211;6952
4227;6954
4251;6961
3543;6963
1664;6972
5274;6972
2591;6976
1738;6977
3008;6980
357;6986
4472;6989
1688;6992
2285;6992
2445;6997
4038;6997
1446;7001
1787;7002
2594;7009
2907;7014
558;7016
689;7022
2245;7022
3803;7024
2347;7025
2571;7026
5234;7030
3011;7045
740;7046
4816;7046
460;7047
2924;7047
313;7049
7;7052
2261;7052
1259;7054
4902;7056
3883;7058
2417;7059
2604;7067
1110;7068
4093;7069
5187;7092
4119;7093
4306;7094
2998;7100
3954;7103
2756;7104
4585;7104
2693;7112
668;7119
602;7124
36;7130
4619;7136
2479;7146
3009;7151
4455;7154
2813;7157
4316;7160
3635;7161
1084;7162
1708;7171
358;7173
5403;7174
1289;7182
4724;7213
4104;7217
1273;7218
321;7223
1288;7225
1635;7227
3079;7235
1341;7238
2510;7240
3251;7240
4092;7244
5206;7245
2875;7247
4488;7251
946;7254
2482;7266
4804;7267
353;7268
1369;7271
1348;7274
1850;7274
5114;7281
3411;7289
1997;7295
2216;7296
3211;7298
4518;7305
803;7307
1670;7311
4847;7315
2948;7316
3653;7318
4493;7321
2936;7322
3546;7322
2593;7328
4558;7332
5445;7337
3024;7340
713;7342
5147;7342
1735;7344
1270;7356
177;7357
3913;7360
3568;7361
2592;7387
2977;7393
4796;7393
4620;7396
901;7402
2649;7407
840;7408
4840;7410
5454;7417
4171;7418
3928;7421
2123;7438
624;7448
2263;7448
1438;7450
4467;7461
2095;7464
5030;7465
371;7471
2426;7478
1492;7489
2486;7493
2767;7493
5152;7496
4200;7504
4587;7506
1581;7509
3647;7522
3951;7524
1646;7526
1298;7530
2983;7532
3325;7532
153;7536
2926;7538
3998;7538
2836;7540
3677;7540
2969;7541
3105;7542
2529;7548
4640;7550
4527;7552
4048;7554
1722;7556
1054;7557
5142;7566
5164;7568
239;7575
478;7586
1535;7586
2669;7588
2734;7589
2534;7602
2598;7605
3329;7606
3869;7609
1730;7618
1427;7622
1145;7624
4024;7625
5523;7630
2428;7631
2995;7634
4906;7635
635;7639
2687;7640
1129;7641
4500;7642
4429;7643
4430;7647
54;7649
555;7653
1793;7653
2490;7655
5457;7663
729;7665
3030;7667
4054;7671
4536;7674
426;7678
671;7678
1437;7682
3056;7683
4915;7683
3753;7686
445;7688
4659;7691
5011;7692
401;7694
2637;7695
4292;7699
708;7704
4233;7705
898;7712
2312;7723
3832;7724
3863;7725
2440;7730
5075;7730
3850;7738
1069;7740
1337;7751
5334;7751
2066;7752
1345;7754
561;7757
1057;7758
3481;7760
3746;7762
953;7767
1539;7773
104;7777
2299;7780
2647;7781
798;7785
4905;7793
5348;7795
5118;7802
4967;7813
3509;7824
411;7830
2103;7830
1449;7845
909;7848
608;7859
3539;7862
1309;7866
2475;7867
1998;7874
3010;7876
530;7878
611;7878
683;7879
5376;7884
2507;7898
2588;7901
3018;7902
976;7904
3395;7905
1815;7906
3103;7911
5227;7913
3491;7926
2212;7936
1186;7944
5172;7948
1381;7954
3965;7967
1108;7968
2014;7971
4965;7975
2645;7991
5368;7997
4582;8003
2478;8007
1339;8014
3155;8016
4334;8021
2801;8031
4974;8037
5470;8037
4562;8054
2521;8057
5485;8063
1743;8073
408;8078
2056;8078
243;8084
861;8085
5224;8087
5377;8087
5365;8098
3514;8101
1222;8105
4296;8105
1905;8109
2702;8113
3970;8118
4146;8120
4729;8121
29;8125
4214;8127
1950;8129
4860;8130
2879;8132
4390;8136
2780;8138
4586;8138
988;8150
301;8151
3051;8160
5197;8165
2572;8168
3584;8174
2033;8176
3617;8181
388;8182
5233;8182
1215;8183
413;8192
3340;8197
3572;8201
4466;8209
2909;8212
3495;8228
150;8232
456;8250
4089;8251
3470;8258
3271;8262
4477;8263
2086;8264
1643;8266
705;8282
2868;8286
2850;8288
1325;8292
4076;8294
2573;8296
1102;8297
2019;8300
4788;8304
2788;8308
1194;8310
4151;8311
4367;8312
1156;8325
2072;8326
5554;8326
2105;8328
1316;8332
2898;8333
1265;8338
4784;8339
1148;8348
733;8350
4751;8350
3515;8356
3494;8363
702;8364
788;8372
2024;8375
5239;8377
2746;8379
316;8381
2368;8383
5533;8386
4305;8389
2810;8390
1760;8396
4543;8397
322;8418
3441;8420
5238;8420
4696;8426
1656;8434
1689;8444
2284;8467
2088;8476
2579;8478
1253;8482
4237;8484
149;8492
483;8494
3774;8498
567;8502
4295;8502
520;8506
1777;8522
2964;8527
2862;8530
3805;8541
4913;8541
5301;8547
1062;8555
1405;8555
416;8563
4832;8571
2113;8575
764;8582
790;8590
3191;8590
2055;8591
1504;8592
2275;8594
216;8598
780;8610
61;8628
4701;8631
804;8632
2712;8640
3962;8641
652;8642
1359;8642
4577;8648
3092;8652
1913;8659
2930;8660
3307;8665
1936;8667
3660;8676
1828;8681
2841;8683
2384;8693
2713;8700
2759;8710
4326;8712
2834;8715
2912;8723
2091;8725
3028;8725
2237;8734
3162;8735
5548;8737
1982;8740
5024;8742
1355;8746
5335;8749
806;8751
5469;8759
4544;8760
2736;8764
5210;8782
1157;8790
4118;8793
5386;8794
3414;8803
504;8806
2429;8810
836;8814
1795;8822
3129;8830
2830;8832
1009;8833
488;8841
553;8841
4331;8843
1856;8848
1974;8849
1700;8850
2046;8856
4269;8865
3690;8875
4042;8881
3426;8883
3792;8889
363;8892
3401;8894
3993;8896
2934;8900
2452;8903
1891;8912
5356;8912
3632;8917
2567;8926
2146;8939
2747;8955
2889;8964
439;8965
5446;8968
3680;8973
1491;8981
2173;8987
4012;8988
3821;8991
4904;8995
5567;9002
4257;9005
835;9041
1823;9046
5322;9056
572;9064
4699;9070
5110;9082
2180;9085
3423;9088
4428;9093
2450;9099
5529;9110
5108;9116
2116;9123
3893;9125
2106;9126
3740;9126
2860;9128
5324;9158
3906;9163
3664;9173
1262;9197
1029;9207
2458;9209
3322;9209
4240;9210
4709;9211
2277;9233
5461;9234
2235;9247
392;9256
802;9258
297;9265
4294;9269
4498;9269
2249;9270
5460;9277
3172;9280
3443;9280
5312;9284
129;9289
1921;9303
105;9312
2385;9318
1131;9341
2241;9342
5309;9357
5146;9372
1089;9373
5323;9375
5479;9375
1915;9395
3777;9396
5195;9399
3241;9401
2133;9415
3254;9416
4553;9422
754;9423
2391;9423
2206;9431
317;9435
1804;9436
4224;9447
3396;9452
1022;9458
38;9461
2273;9470
2880;9471
1460;9473
761;9487
1519;9494
3875;9502
1712;9507
5362;9515
2287;9523
493;9524
3083;9527
5264;9545
2160;9548
2120;9550
3915;9567
